term,p_pos,p_neg,class
bambum,1.0,0.0,positivo
portiguar,1.0,0.0,positivo
muota,1.0,0.0,positivo
auditivo,1.0,0.0,positivo
reluzente,1.0,0.0,positivo
adoradora,1.0,0.0,positivo
italizana,1.0,0.0,positivo
ermos,0.6844505243958048,0.3155494756041952,positivo
degustacão,0.8,0.2,positivo
causa,0.7416429126716766,0.2583570873283234,positivo
souflê,0.9529411764705882,0.047058823529411764,positivo
desagradado,0.8888888888888888,0.1111111111111111,positivo
xadrex,0.8,0.2,positivo
subjetiva,0.4444444444444444,0.5555555555555556,negativo
rigorosas,0.75,0.25,positivo
baianíssima,1.0,0.0,positivo
carésimo,0.75,0.25,positivo
patrimonial,1.0,0.0,positivo
janonesa,1.0,0.0,positivo
definida,0.75,0.25,positivo
bom-humor,0.8333333333333334,0.16666666666666666,positivo
incríve,0.9781161527278291,0.021883847272170787,positivo
devastador,0.7777777777777778,0.2222222222222222,positivo
bebedor,0.8666666666666667,0.13333333333333333,positivo
vera,0.7243718592964824,0.2756281407035176,positivo
incontroláveis,1.0,0.0,positivo
atômica,1.0,0.0,positivo
amadeirada,1.0,0.0,positivo
alemâ,1.0,0.0,positivo
elevador,0.935483870967742,0.06451612903225806,positivo
patinha,0.8834355828220859,0.1165644171779141,positivo
aveludado,0.8888888888888888,0.1111111111111111,positivo
imprecável,1.0,0.0,positivo
cerdo,0.8333333333333334,0.16666666666666666,positivo
circense,0.8,0.2,positivo
haru,0.8850806451612904,0.11491935483870967,positivo
hardman,1.0,0.0,positivo
arabaiana,0.8695652173913043,0.13043478260869565,positivo
demoras,0.7783783783783784,0.22162162162162166,positivo
climática,0.8333333333333334,0.16666666666666666,positivo
engessado,0.6744186046511628,0.32558139534883723,positivo
maris,0.9372343903236352,0.06276560967636483,positivo
tragável,0.08383233532934131,0.9161676646706588,negativo
saudosistas,1.0,0.0,positivo
risolis,0.8461538461538461,0.15384615384615385,positivo
bentôs,1.0,0.0,positivo
opacas,1.0,0.0,positivo
superba,0.9230769230769232,0.07692307692307693,positivo
julieta,0.9609120521172638,0.03908794788273615,positivo
graaaande,1.0,0.0,positivo
desconhecida,0.7333333333333333,0.26666666666666666,positivo
depoe,0.3333333333333333,0.6666666666666666,negativo
indisponiveis,0.5,0.5,negativo
privilegia,0.9625088422541852,0.03749115774581466,positivo
agenciosos,1.0,0.0,positivo
ruinzinhas,0.3333333333333333,0.6666666666666666,negativo
discutivel,0.9645569620253164,0.035443037974683546,positivo
escelentes,1.0,0.0,positivo
raquíticos,0.0,1.0,negativo
bem-preparados,1.0,0.0,positivo
lebre,0.5842696629213483,0.4157303370786517,positivo
varietal,1.0,0.0,positivo
dellicioso,1.0,0.0,positivo
segurancas,0.42857142857142855,0.5714285714285714,negativo
genealógica,0.6666666666666666,0.3333333333333333,positivo
gloriosas,1.0,0.0,positivo
exepcionais,0.8571428571428571,0.14285714285714285,positivo
descansado,0.8888888888888888,0.1111111111111111,positivo
back,0.8738215162081879,0.12617848379181196,positivo
seladinho,1.0,0.0,positivo
relacionados,0.925925925925926,0.07407407407407407,positivo
rabugentos,0.8,0.2,positivo
oinc,0.6972789115646258,0.3027210884353741,positivo
preferência,0.8972727272727272,0.10272727272727272,positivo
dolorida,0.8571428571428571,0.14285714285714285,positivo
esfomeados,0.9705882352941176,0.029411764705882356,positivo
peixes,0.9582330961764856,0.04176690382351436,positivo
nuvem,0.8674698795180723,0.13253012048192772,positivo
impossibilitada,0.6666666666666666,0.3333333333333333,positivo
irritadíssima,0.0,1.0,negativo
comedores,0.9629629629629628,0.037037037037037035,positivo
tomahawk,0.9,0.1,positivo
naturales,1.0,0.0,positivo
diarréia,0.03571428571428571,0.9642857142857144,negativo
pensativo,1.0,0.0,positivo
concomitante,0.7,0.3,positivo
maritimos,1.0,0.0,positivo
destoa,0.8580858085808579,0.1419141914191419,positivo
x-picanha,0.8333333333333334,0.16666666666666666,positivo
ítalo-brasileira,0.8,0.2,positivo
balbino,1.0,0.0,positivo
yemanjá,0.9447368421052632,0.05526315789473684,positivo
cappuccino,0.869653767820774,0.13034623217922606,positivo
fúnebre,0.6666666666666666,0.3333333333333333,positivo
feiosa,0.5,0.5,negativo
funcioarios,0.6666666666666666,0.3333333333333333,positivo
linguística,0.8571428571428571,0.14285714285714285,positivo
rececionista,0.7142857142857143,0.2857142857142857,positivo
peruna,1.0,0.0,positivo
terezopolis,0.8888888888888888,0.1111111111111111,positivo
tartufaio,1.0,0.0,positivo
entrada+principal,0.9444444444444444,0.05555555555555555,positivo
cidadão,0.41496598639455773,0.5850340136054422,negativo
destauqe,1.0,0.0,positivo
ingênua,0.25,0.75,negativo
comportamental,0.75,0.25,positivo
perceptivo,0.8,0.2,positivo
aromatica,1.0,0.0,positivo
espinafres,0.9,0.1,positivo
pompei,0.9761904761904762,0.023809523809523808,positivo
inafastável,1.0,0.0,positivo
rechiado,1.0,0.0,positivo
spot,0.91699604743083,0.08300395256916998,positivo
aquoso,0.5,0.5,negativo
dantesca,0.5,0.5,negativo
engomadinho,0.8,0.2,positivo
etcc,0.8888888888888888,0.1111111111111111,positivo
inovativo,1.0,0.0,positivo
usuzukuri,1.0,0.0,positivo
biodegradável,1.0,0.0,positivo
mollho,0.8823529411764706,0.1176470588235294,positivo
tecnológicos,1.0,0.0,positivo
tacacá,0.9506790564689064,0.04932094353109364,positivo
saborozíssimo,1.0,0.0,positivo
/restaurante,0.9401103230890464,0.05988967691095351,positivo
tembem,0.8,0.2,positivo
vaaaarias,0.6,0.4,positivo
sciciliano,0.5,0.5,negativo
solistas,1.0,0.0,positivo
.nao,0.5972972972972973,0.4027027027027027,positivo
decibeis,0.6,0.4,positivo
misael,1.0,0.0,positivo
vicioso,1.0,0.0,positivo
ouriço,0.913793103448276,0.08620689655172414,positivo
acolchoada,0.9333333333333332,0.06666666666666668,positivo
imparciais,0.3333333333333333,0.6666666666666666,negativo
deliciaaaaaaaa,1.0,0.0,positivo
consagradas,0.935483870967742,0.06451612903225806,positivo
brigado,0.8313183649971215,0.16868163500287853,positivo
santiago,0.9584775086505192,0.04152249134948097,positivo
guedes,0.9894736842105264,0.010526315789473684,positivo
muida,1.0,0.0,positivo
bilabong,1.0,0.0,positivo
manuscrita,0.5,0.5,negativo
hilario,0.75,0.25,positivo
secretas,1.0,0.0,positivo
utilizável,0.5333333333333333,0.4666666666666667,positivo
visinho,0.6666666666666666,0.3333333333333333,positivo
punch,0.9629629629629628,0.037037037037037035,positivo
eleogios,1.0,0.0,positivo
raviolone,0.9743589743589745,0.02564102564102564,positivo
babercue,1.0,0.0,positivo
supereficiente,0.8,0.2,positivo
linguça,1.0,0.0,positivo
curiosíssima,0.8,0.2,positivo
autodidata,1.0,0.0,positivo
vindouros,0.6666666666666666,0.3333333333333333,positivo
massss,0.7627118644067796,0.23728813559322035,positivo
resfrescante,1.0,0.0,positivo
surpressa,0.7777777777777778,0.2222222222222222,positivo
longilíneo,1.0,0.0,positivo
garota,0.8005952380952381,0.19940476190476192,positivo
respondida,0.6285714285714286,0.37142857142857133,positivo
muuuiitooo,1.0,0.0,positivo
pinati,1.0,0.0,positivo
fenômenal,1.0,0.0,positivo
adjunto,1.0,0.0,positivo
pedrini,0.8965517241379308,0.10344827586206896,positivo
nelore,0.75,0.25,positivo
salgadíssimas,0.2,0.8,negativo
marron,0.7619047619047619,0.2380952380952381,positivo
norteamericana,1.0,0.0,positivo
doré,0.8877551020408163,0.11224489795918367,positivo
bordon,1.0,0.0,positivo
apinhado,0.6,0.4,positivo
pro-ativa,0.6666666666666666,0.3333333333333333,positivo
multiuso,1.0,0.0,positivo
santíssima,0.9482758620689656,0.05172413793103448,positivo
tacanha,0.0,1.0,negativo
môlho,1.0,0.0,positivo
meljor,1.0,0.0,positivo
bernardo,0.8888888888888888,0.1111111111111111,positivo
temake,0.8577777777777778,0.14222222222222222,positivo
batatinha,0.9128751210067764,0.08712487899322363,positivo
divercificada,1.0,0.0,positivo
ótimoa,1.0,0.0,positivo
irredutivel,0.0,1.0,negativo
falador,1.0,0.0,positivo
langosta,0.875,0.125,positivo
rôti,0.9629629629629628,0.037037037037037035,positivo
pudins,0.9551282051282052,0.04487179487179487,positivo
beverlly,1.0,0.0,positivo
desmotivador,1.0,0.0,positivo
imprestáveis,0.3333333333333333,0.6666666666666666,negativo
informatizado,0.8627450980392157,0.13725490196078433,positivo
recommended,0.9047619047619048,0.09523809523809523,positivo
brúlée,1.0,0.0,positivo
amabilissimos,1.0,0.0,positivo
repetidos,0.65625,0.34375,positivo
gerenciais,0.6666666666666666,0.3333333333333333,positivo
appetit,0.9861111111111112,0.013888888888888888,positivo
individualizado,0.9294117647058824,0.07058823529411765,positivo
beterraba,0.9005847953216374,0.09941520467836257,positivo
renovável,1.0,0.0,positivo
aberrantes,0.0,1.0,negativo
salvadas,1.0,0.0,positivo
forever,1.0,0.0,positivo
durão,0.9411764705882352,0.05882352941176471,positivo
supercompleto,1.0,0.0,positivo
rigatoni,0.9083969465648856,0.0916030534351145,positivo
saborosaa,1.0,0.0,positivo
fragil,0.4444444444444444,0.5555555555555556,negativo
guardadinho,1.0,0.0,positivo
impositiva,0.3333333333333333,0.6666666666666666,negativo
raita,0.7,0.3,positivo
microscópica,0.0,1.0,negativo
trinca,0.968363136176066,0.031636863823933985,positivo
supérfluo,0.625,0.375,positivo
bosta,0.18,0.82,negativo
celebrado,0.8611111111111112,0.1388888888888889,positivo
deterioradas,0.14285714285714285,0.8571428571428571,negativo
self-serviçe,1.0,0.0,positivo
voga,0.6774193548387096,0.3225806451612903,positivo
terceiras,0.6666666666666666,0.3333333333333333,positivo
cientifico,0.6666666666666666,0.3333333333333333,positivo
guaíba,0.9013605442176872,0.09863945578231292,positivo
meravilhoso,1.0,0.0,positivo
delitalia,0.9148936170212766,0.0851063829787234,positivo
educato,0.7142857142857143,0.2857142857142857,positivo
sereia,0.9305555555555556,0.06944444444444445,positivo
inconfudível,1.0,0.0,positivo
arabé,0.9879498714652956,0.01205012853470437,positivo
liquida,0.6470588235294118,0.35294117647058826,positivo
falada,0.6902654867256637,0.3097345132743363,positivo
aleikum,1.0,0.0,positivo
tátil,0.8888888888888888,0.1111111111111111,positivo
bananinha,0.9861111111111112,0.013888888888888888,positivo
refeiçāo,1.0,0.0,positivo
lácteas,1.0,0.0,positivo
ooooh,0.3333333333333333,0.6666666666666666,negativo
maraaaavilhoso,1.0,0.0,positivo
indesejada,0.8571428571428571,0.14285714285714285,positivo
sisudas,1.0,0.0,positivo
cotto,0.875,0.125,positivo
mato-grossenses,1.0,0.0,positivo
troigros,0.9821428571428572,0.017857142857142856,positivo
nuong,1.0,0.0,positivo
atleta,0.8857142857142857,0.11428571428571427,positivo
divertidíssimas,1.0,0.0,positivo
grante,0.7980132450331126,0.20198675496688745,positivo
12/6,0.6,0.4,positivo
dicróica,0.75,0.25,positivo
agregados,0.6551724137931034,0.3448275862068966,positivo
crassos,0.5,0.5,negativo
flash,0.8928571428571429,0.10714285714285714,positivo
iemanjá,0.9387755102040816,0.061224489795918366,positivo
apreçado,0.6,0.4,positivo
generous,1.0,0.0,positivo
cortezes,0.96,0.04,positivo
16/02,0.6111111111111112,0.3888888888888889,positivo
badaladinha,1.0,0.0,positivo
platter,0.9375,0.0625,positivo
macarroes,0.3333333333333333,0.6666666666666666,negativo
acompanamentos,1.0,0.0,positivo
vulgares,0.6666666666666666,0.3333333333333333,positivo
villares,0.7857142857142857,0.21428571428571427,positivo
daque,0.8068756319514662,0.19312436804853386,positivo
frequento,0.9013479484520812,0.09865205154791884,positivo
puente,1.0,0.0,positivo
canoinha,1.0,0.0,positivo
munda,0.45299145299145294,0.5470085470085471,negativo
mercantil,0.625,0.375,positivo
agradávelcom,1.0,0.0,positivo
órtima,1.0,0.0,positivo
direitinha,0.6,0.4,positivo
cheeese,0.8571428571428571,0.14285714285714285,positivo
restauranre,0.8965517241379308,0.10344827586206896,positivo
white,0.9782608695652174,0.021739130434782608,positivo
manso,0.9330543933054394,0.06694560669456066,positivo
jangadeiro,0.9668411867364748,0.033158813263525315,positivo
19/01/2018,0.0,1.0,negativo
fisíco,1.0,0.0,positivo
makhani,0.875,0.125,positivo
sabotoso,1.0,0.0,positivo
saborossima,1.0,0.0,positivo
maravilhosaaaaaaaaaaaa,1.0,0.0,positivo
cortantes,0.3333333333333333,0.6666666666666666,negativo
preferí,0.7431192660550459,0.2568807339449541,positivo
esportista,1.0,0.0,positivo
pururucada,0.8888888888888888,0.1111111111111111,positivo
zelo,0.8321167883211679,0.1678832116788321,positivo
crostine,0.9622641509433962,0.03773584905660377,positivo
úmidos,0.7272727272727273,0.2727272727272727,positivo
remelexo,0.9230769230769232,0.07692307692307693,positivo
infindas,1.0,0.0,positivo
muitaaa,0.9367088607594936,0.06329113924050632,positivo
shawarma,0.952076677316294,0.04792332268370607,positivo
mamãe,0.9542857142857144,0.045714285714285714,positivo
possantes,1.0,0.0,positivo
incredível,1.0,0.0,positivo
prestimoso,1.0,0.0,positivo
olhuda,1.0,0.0,positivo
carnel,1.0,0.0,positivo
alvitre,0.6666666666666666,0.3333333333333333,positivo
inrresistível,1.0,0.0,positivo
deliiosos,1.0,0.0,positivo
squid,1.0,0.0,positivo
submarine,0.8571428571428571,0.14285714285714285,positivo
gosotosas,1.0,0.0,positivo
recommandé,1.0,0.0,positivo
truculentos,0.5,0.5,negativo
comfy,1.0,0.0,positivo
importantíssimos,1.0,0.0,positivo
meçhor,1.0,0.0,positivo
quisito,0.7416666666666667,0.25833333333333336,positivo
ecologicamente,0.8571428571428571,0.14285714285714285,positivo
muitooooooooooo,0.9743589743589745,0.02564102564102564,positivo
glamourosas,1.0,0.0,positivo
atolada,0.9097744360902256,0.09022556390977443,positivo
canela,0.9439421338155516,0.05605786618444846,positivo
expansiva,1.0,0.0,positivo
tônico,0.965174129353234,0.03482587064676617,positivo
atendinda,0.6666666666666666,0.3333333333333333,positivo
botafoguenses,1.0,0.0,positivo
descontraida,0.9493670886075948,0.05063291139240506,positivo
minguem,0.3333333333333333,0.6666666666666666,negativo
sevico,1.0,0.0,positivo
abalada,0.16666666666666666,0.8333333333333334,negativo
rojo,1.0,0.0,positivo
calama,0.8692307692307693,0.13076923076923078,positivo
/petiscos,0.9636363636363636,0.03636363636363636,positivo
encoberta,0.75,0.25,positivo
politicas,0.6666666666666666,0.3333333333333333,positivo
nascimento,0.9652777777777778,0.034722222222222224,positivo
programados,0.9333333333333332,0.06666666666666668,positivo
usuária,0.7272727272727273,0.2727272727272727,positivo
asteca,0.8571428571428571,0.14285714285714285,positivo
osorio,1.0,0.0,positivo
geladoo,0.9375,0.0625,positivo
impreciso,0.0,1.0,negativo
especiale,1.0,0.0,positivo
sofisticadíssimos,1.0,0.0,positivo
opacos,0.0,1.0,negativo
refinadíssimos,1.0,0.0,positivo
sobrinhos,0.7684210526315789,0.23157894736842105,positivo
hpur,1.0,0.0,positivo
saudades,0.9248704663212436,0.07512953367875648,positivo
hermoso,0.8571428571428571,0.14285714285714285,positivo
pães,0.928545564272782,0.07145443572721788,positivo
durissima,0.3333333333333333,0.6666666666666666,negativo
deliciosaa,1.0,0.0,positivo
gafieira,0.9537037037037036,0.04629629629629629,positivo
racionais,0.7727272727272727,0.2272727272727273,positivo
untuosa,0.90625,0.09375,positivo
costo,0.6494845360824743,0.3505154639175257,positivo
semi-crua,0.0,1.0,negativo
excelente!funcionários,1.0,0.0,positivo
cremily,1.0,0.0,positivo
rachado,0.3026315789473684,0.6973684210526315,negativo
cronológica,0.5,0.5,negativo
perigosíssima,0.5,0.5,negativo
distância,0.7718223583460949,0.22817764165390506,positivo
váras,1.0,0.0,positivo
gistoso,1.0,0.0,positivo
qalidade,0.5,0.5,negativo
abrasador,0.6666666666666666,0.3333333333333333,positivo
perché,0.3333333333333333,0.6666666666666666,negativo
preenchido,0.8857142857142857,0.11428571428571427,positivo
acentuadas,1.0,0.0,positivo
servindo-nos,1.0,0.0,positivo
precificado,0.5,0.5,negativo
nosssa,0.8571428571428571,0.14285714285714285,positivo
atendimentto,1.0,0.0,positivo
habilitado,0.6666666666666666,0.3333333333333333,positivo
galetinhos,0.9,0.1,positivo
incível,1.0,0.0,positivo
antiquadas,0.3333333333333333,0.6666666666666666,negativo
aconchgante,1.0,0.0,positivo
expontânea,0.3333333333333333,0.6666666666666666,negativo
étnicas,0.75,0.25,positivo
crack,0.5689655172413793,0.4310344827586207,positivo
depratos,1.0,0.0,positivo
maiúscula,0.9411764705882352,0.05882352941176471,positivo
galeria,0.9601873536299764,0.03981264637002342,positivo
business,0.8488372093023255,0.1511627906976744,positivo
brasiliana,0.8571428571428571,0.14285714285714285,positivo
promoroso,1.0,0.0,positivo
pernil,0.9043381535038932,0.0956618464961068,positivo
miguel,0.9168241965973536,0.0831758034026465,positivo
starter,0.8863636363636364,0.11363636363636365,positivo
raivosas,0.6666666666666666,0.3333333333333333,positivo
parecía,0.21428571428571427,0.7857142857142857,negativo
frestas,0.8888888888888888,0.1111111111111111,positivo
maaaaaravilhoso,1.0,0.0,positivo
homogêneos,1.0,0.0,positivo
recheados,0.9611586570111916,0.038841342988808425,positivo
marítma,1.0,0.0,positivo
rente,0.8090536325216341,0.19094636747836588,positivo
sinestésica,1.0,0.0,positivo
desmaiado,0.2857142857142857,0.7142857142857143,negativo
brutas,1.0,0.0,positivo
glace,0.9130434782608696,0.08695652173913042,positivo
windsor,0.9558823529411764,0.04411764705882353,positivo
rodeio,0.8461538461538461,0.15384615384615385,positivo
coelhos,0.9333333333333332,0.06666666666666668,positivo
entry,0.6666666666666666,0.3333333333333333,positivo
barmen,0.95,0.05,positivo
rótolos,1.0,0.0,positivo
razoavéis,1.0,0.0,positivo
almorco,1.0,0.0,positivo
refente,0.8,0.2,positivo
openning,0.0,1.0,negativo
viagens,0.9294117647058824,0.07058823529411765,positivo
lagareira,0.9325842696629212,0.06741573033707865,positivo
triturados,0.6363636363636364,0.3636363636363637,positivo
alergicos,0.75,0.25,positivo
cidadã,0.4113924050632912,0.5886075949367089,negativo
ilícito,0.25,0.75,negativo
sintetico,0.0,1.0,negativo
emerson,0.9839357429718876,0.01606425702811245,positivo
confitado,0.9552238805970148,0.04477611940298507,positivo
maninha,0.92,0.08,positivo
melhorzinhas,0.3333333333333333,0.6666666666666666,negativo
vous,1.0,0.0,positivo
jantares,0.9815225424981524,0.018477457501847747,positivo
guiamum,0.8666666666666667,0.13333333333333333,positivo
acoplado,0.8918918918918919,0.10810810810810813,positivo
faláfel,0.8965517241379308,0.10344827586206896,positivo
paraquedas,0.9166666666666666,0.08333333333333333,positivo
